|user_idh|post_idh|Self-direction|Stimulation|Hedonism|Achievement|Power|Security|Conformity|Tradition|Benevolence|Universalism
937|b58efe73b1e7cb8074e531926b178f2d919f1d06f239e3843d53de3808c1a809|1aa70e77b9cb9dde3a65159f30e3ed0e28ac49caca2d6a9fc1bec4a8d8f77550|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,0
938|7723467de172bcfe644d52e87f9ede433a09879bad943b3a7675212cef970bba|7af55a9ac37a4d269274c59e98f432c8849466bef140aefa62031e197653fbaf|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
939|fb2f3f9f1e6f217fc0df3f892e4fc3d3aa7aa7704b86f8badf241c5747b5aea6|a30ac644bae2f319a33c45877cb7c5260e0caa6f42aac14bb81912b11e2ccadb|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
940|885e07bfcc38b11f310bd29aa353d6cabee3b608f0a0650c7206bc446259a20f|d827f8d2ac9c53746859a2d72e7a59eb09e3c8324422ab9abb1770e3a7026466|1,0,1,0,1|1,1,1,1,1|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
941|6127818ff27df6cadb4cc4e9ef071eed46a20050811f56928a639e090b802745|451475081033d2421ed5f2289237ea1f970ae5542cf3556265f6bfd62339f496|1,1,1,1,1|1,1,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
942|a9492f17441badf45533cf4cb6dfa98db7f8a55158ad849538f5c31c8b77bc9a|6580c633f8db2a88301558610b1db5b4a355f2ac1241d2ea63e2ba12c5f23562|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,1,0,0,0
943|ad0a8ade9320a7cc2f41dfa5dda1d5368b724ea0743c91fca37c69d266ff43a1|6e4618b0b08960a7a3f8b74a9ed51a14625093da4efcf861668de2361948a8a6|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,1,0,0|0,1,0,0,0|0,0,0,1,0
944|0ef5bc91428f18b90ee8f52c90d219ddf01461b5c74bbc84f4710e3a6a7fa205|cb09d333f004af9a2c5f5b63b6b0bdb5de92bcc19f1b8f1eb9b196cb9f0930d0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,1|0,0,0,0,0
945|ced2f2ebd5a69be912392dcc867bcbcd2d5ee792c5b003ddd29898e9967d2a80|0dfdcabf8e989a088cf14cd038a4a161402d865a5d79951c612143081769fcbf|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
946|4281555e8f2211027f4aacb90dbd9e874a3fa9cecbefe63df6e782b87c8e85ba|e94f4f7cce58732c86fde6a636c5c6801b065960e321abb932addb1eadc1ff15|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,1,0
947|9f12a960d43ac38d036d54b83b66d854b0aff1699050e23c36ddc2d047c55fd1|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|1,1,0,0,1|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
948|42728a9d18c5991da1a8943324b5b7e00155734af8ffa8db0bea53026409c44f|794dac129bd5237d92162b28ebfad52c52b1d5f45a9b327348658497015fe153|0,0,0,0,0|1,0,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
949|049efc6c829c68adaacdc32a32084caa3d227b92ac0432d139c01a8e0fbd23bd|4eba58212e2cd15d07ce708acf4b5d90f7785562d10e10750cb3a3d457ec85ac|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0
950|44f798c6abc3f84a3239fc924c0d64b249ffe627ddf2d0437ba0894c022912a7|794dac129bd5237d92162b28ebfad52c52b1d5f45a9b327348658497015fe153|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|0,0,0,0,0
951|feb2ae60c85734081928dc276c10e657b127d7de3147d4c56f6ae05d037c6fcf|8b245a04c138105e7c29403b3d9d101973aab9aa9c1db618f2ece51fb92f4270|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
952|1184f8eaa49f961dcb4b6b0d7aa238e952d08bfa920cda3193e9c505b99bbcdd|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
953|399c3c995aadd53fd1625ed9e09bf7e3da725249b07aee00f893af1252ea2ac9|b259e558a70511411486fe8c71eb681e8eada5deec5cc6d811a8f6f536923a6b|1,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|0,0,0,0,0|0,0,0,0,0
954|8da16c8b5eff49e5914ea79ff1699cc1a9768d2cd135fbb13485fb0b708b8e8a|b784943e74f13ed599332e260c0219f3d0450c68a4bebe3d7899070f766b6b59|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,0,0,1|0,0,0,0,0|0,0,0,0,0
955|85ae51b0105c81389aa0e952c49daab13e69d2297ab6a14a81e7c3ef82f932b3|f8d942b0235816ce3dffb568d0e085d00c505b9190ff8cff4fb280d88359a1ae|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
956|eb3ee3bff8296f2fbcf003bd1f022ada31bfbc3b0497aa7b1dc52dd7d42e8f83|1a5ad093ce9594e4caae4fc7d5d47730427d72a6c240c75f75ba7be24717e8a1|0,0,0,0,0|1,0,0,0,1|1,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0
957|0dcf7e72d79ab4ea9f59460d727fc11579346ff519f6ff5e662cc6c62f18fbb7|8b245a04c138105e7c29403b3d9d101973aab9aa9c1db618f2ece51fb92f4270|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
958|ac81d76537840d15692385bbf9862df69b0b5736c34726f1dd8c8319c725ba2b|e94f4f7cce58732c86fde6a636c5c6801b065960e321abb932addb1eadc1ff15|1,1,0,0,1|1,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
959|b12bed150c938ae95ec749e3ea0f5645b90b9135f0f45577280f9e5f4ed219fc|a6cd48111d54af0a3d4709308011b0ee9caca6f55826b17caaadcef45fb6743e|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|1,1,1,1,1|0,1,0,0,0
960|8e9f6c53e21977463d6d10cbababd89ed0cba5210ee443b4b27be7b31cb5d49f|409fee0a1794d2ef2154e04805a9030dfbbc379921787d4e10e5480ef849f2f3|1,1,1,1,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,0,0
961|84b8f39c0ea1c552058f533ae481cf8a6f856231d65b20832609fa749f62bd56|01a9ba65480e775cf6fdbd14c38991fc495210ef0f10f464459eb0219f7ddf07|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,0,0,1
962|0d7c9dc55c1f87984b56602794898127293fc6e797b245c84f239346a1b3b68f|b1063ca54c48f34f30851c6793811584876ab38e7eed85b5d4eb92144f81164f|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|1,0,1,1,0|0,0,0,0,0
963|513986bacfcdaff9d57e64d766316fa3e77a1d25ee8cb685ef933dae8b87285b|eddddfcd1d0433d2410c98041f9e0870345a9756ae9cb7bf51a447d3f21e9197|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
964|cfd81b8d1c85afef3125f65ecd5c2d28556c13d96bdf9018ea3048a980c95378|d5f4e0750500e25628be0e7805f2cd3e382b60d3905e1eb9552f2008508ecd9a|0,0,0,0,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
965|443b11f1955223fae3ba775ac4f417f71261c41e803ee73f86e085032083a8eb|e3879f8ac5f7121316809f2a2c9b9c2c2278e7680ca869637bcd35f672b89e58|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,1,0,0|1,1,1,1,1|0,0,0,0,0
966|2c43cea66449b85fcdb65960fc059be2166427603e33e6a0fd0b2bdb3ab81981|43768a6c0292f98a76c336689625af71ede698708724bb674e7c62018dd09b3f|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|1,0,1,1,1|0,0,0,0,0
967|26488af4a4172d5a34e069515e383319403531c09164cf9ddf318fbce2aec0f4|40187ed27bcc4b0d8133036cf796ceea411d71dc91a5134f722d97645ed700a7|0,0,0,0,1|0,0,0,0,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
968|f9c169025822cee8f453be6a1d6b3f5571021e3639b5f5e868932b442b8b7a09|d6cd4a4d516e375e72c859673d185707c044f65f018f36c712d4f00def9a46ea|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
969|a49fe18ebe3dcc7724d15e635318e05d6d1f56fb70c0ffbbadeece9171ce6f27|18a05f34108aa79c0fc773b57c02ed63bb6a7ed26167471b81d0b7c447ea6cea|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
970|ffa4dc862edecf9b306b7955720b694940ef8d5f9647395cff0fb317e16cb2a8|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|0,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0
971|c843acd63b4e9beeec413686979b22c4053984c361f502fc2ad1c82c8e9a56bb|0df8fb3fd82e0d4fb0727a4615a9cfc9f6f93dac47134b827eabd97d69cfb906|1,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
972|005f455793a7a19fe295bc324773bb2fc3b97e6f3c4fef62ba4685245458a01f|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,1,1|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,1,1,1,1|0,0,0,0,0
973|288f1b72999c25af96ded9f1504e103881ff294004833fcc92a6ca0c6e2fa986|f92ed7f7ac6df90496f1f902458dae258f453792c308785eb790ba1577f87b34|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,0
974|75ac81d16e7dab2daf6f0d66b5e286966920fded0b921a70549474468486c83d|06c0d8dfca29dfe93b13ff8f08c64009da72b1149585abdb03dbb2d817e18505|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0
975|ca9db6ae1f78b07665e061210befd5559145d58f4126acd1e8b411237404a228|8512338ce90ecfbe8d530178bd85dff041a1996ecf72755552f2d3386b789e1e|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|1,1,1,1,1|1,1,0,0,1
976|47f04e33efd05618c2526986ab50c1b447f08531f4067927b16c4188ea9ec0ab|14060e2f939848269652ff5e387d1fb285e3ce545b82ad51c10746bf6601cfde|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
977|050168d3c40bdc161defc2588090e07055c8e643788bcc2eaeafd668953ab379|90f4bb3e1dd74c0155ffc2902b285e50c55c6618d9ebfedbb168c21ec1e0bc6e|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
978|34f188a2edb5ebded7144aaea842892957e67a1eb89b5aa56dae521839c2f9db|9ca7add4c694900e80d286f8c890776e49bd8cbf0ee6a56afae07334bb350737|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,0|1,1,1,1,1
979|674024fcbbbf561450dc80cb67320bdf4b226d82f998177fc6577e139122d78f|1e5b9e3ecc9d0ff6eb32d0f78ff0fa9e76bdd2a892ae2f019925d2f0292604dc|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0
980|599af4c8c5e91d638ace2d84ef632904c0af775bc2b1deb5a1e087f25cccd2be|1c31d588b60f231413bd7f6a1b077c52da58a42f063809b7dd7cea9095af6072|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0
981|1c1967a32f18a7e7e78c61008dc5c60b97db0e9ce8c0bdccad01f025b09c19af|bd948e944d821500fe9c67b6aae49ae672e4212e0c12b9e4e3573e34631e0b92|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
982|4394a91f1c450bc2c9916497bb84ca4bbd49419bc446af90a9092254d6c85c8f|a091dce111b0c837a4f95281a347c30f132d3f27886dc780282f1b43a6d5b9f2|0,0,0,0,0|0,1,0,1,0|0,1,0,1,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|1,1,1,1,1|0,0,0,0,0
983|dd234507ce85a8d6824bc7fa24ad7c83b9da27bf0926a00fb92a9d5551c1cb36|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,1,0,0,0|1,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
984|23e24266e6d605d92795947a1774896268e312a6df015ffe6eb356682a25de42|3f26e05ad9a49f60b7e0cc328ee31d3a09385839e2e301ce73be3c83cf913faa|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
985|3bc2daea0926e07a92f491f0b5e5179782957e7e56a8d5decc53deba8c43b613|0304457f9486b425145ea1d2eb15564b7fd3af101f2d6db251fa941743fe99aa|1,0,1,1,0|1,0,0,0,0|1,1,1,1,1|1,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
986|f9a3e98f2ecb5bb33dda09726194af5a4eddd6282ec0b5fd1d5b6f232f96b7d0|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|1,1,1,1,1|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
987|81f53382dafbf4073755e3eac78de7c956200f9c8cf5c9ef61ae4b2e5770e269|fd1b4188d1052d9e8f791ba1cdc5287f52b684706f0911a0c9ad01fef342be9d|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|1,1,1,1,1|1,1,0,1,0|1,1,1,1,1|0,0,0,0,0|0,1,1,1,1
988|d0d68891aebc694f3bb9b009c219d061b5028ae4726545a2aac0276f019e728e|f99d48e7e9a5d3fae50578d870a7c7ada758e4e3de555601fe77246ed2ec8ef9|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,1,0,0,0
989|d26fdf8812b552a64e3bc88e462a3f90e1f3971b8133375e9a8019cf8981dc6b|b173e2a45c087647fcf65f0a3a74af9ee9b07564504114d4e6aa3e5d67b47550|1,1,1,1,1|0,0,1,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
990|178d5e36187a456b3722e1e72033782979f40d667608916a65f92d8757de27ba|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|1,0,1,0,0|0,0,0,0,0|0,1,0,0,0|1,0,0,1,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
991|241661c0d59124593b87832a7ed31be6ef76cc8009309a3f8324573913666926|52e11fd846f1f973e81ccf15323998ad8a05e23a7b4ee5ed6bcb492cff8a660d|1,1,1,1,1|1,1,1,0,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,1|1,1,1,1,1
992|5f5359dfb3d370efa6d3cfbf4fba5b0449b63e631e6e539a7a90a7059f6ced8e|e39b0136087711eb7759f257e4f440aaef209f0658faed013d202b66e6b0d75c|1,1,1,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,0,0,0,0
993|18701a7f4200c8c583e4ade1b891ed532ba623ec0bfa433627b81dc22310644d|ee00bf304c8f9ed89a11c3dcabd401e5084d9c1c7f4469c7e84360d197fd4d41|0,1,1,1,0|0,1,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,1|1,1,0,1,0
994|7f49d510e539d1da50f2ef11261642be7a1beafb8c8a7f2e9010e0887738dbe2|58f5f641c7b4cbaa80c28fa67a50e0755e3bdf0e70b3b7a99f3a5b25be7a2de8|0,1,0,0,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0
995|b74aa0f3aca4974d7689464b7e715bda307263b769f07a78688586bc9980972b|b75de045702cad72a08e2802723f0e03d2fe24529d05fc775a6d92b175631b2c|1,1,1,1,1|0,1,1,1,1|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
996|cf12fb32750c5dd8c3eb2fc5736d23228746d6048b54e2855ad4e07c41a93c8d|33cb790d1086f16dd7dc936bf272dfbe187fd7317ded004d0a7e087daccb2cbb|1,1,1,1,1|1,1,1,1,1|0,1,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
997|60c0af080f29f00ab9458122cc116ec0c2755ebf421b7dc516a31465a65e7259|b91602503fe0162ccab7be01cf0545c3e86dbab1ccc12625577eb272cf2e41ab|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
998|4944db9c23be5b57146f2c4f20ae5d41c7b125b4faf20ccf3d55f831329b4092|6508cafca9334266c416359ca55c60cb784f445114aa1f2867286c3a137800c3|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
999|44aafa4af81911b3eeff432cb6fa024af7586789bad8d4ae431b2c3f8220fcf7|715ee2c6fec1d8e56350284dea6e987966e135df7635b745a37df0010e737eee|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
1000|12fba35b2f802055a4e1cc0497684eb45573ba1bd3d3973f6288205ad457e2f1|b0b47572009effdac23e6e7498ad82ae8431ef949284a0cddaf4184462081890|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,1,1,1|0,0,0,0,0|1,1,1,0,0|1,0,0,1,0
1001|53611bca0a6700db034143c871b304376fb5a3eeec6a145b48b609b021c7261c|8677a0233d1a8a4a3dd8cd443f445b625eff32ed8d0c2466a7148d6691164f6c|1,0,1,0,1|1,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,1,0,0
1002|846eeb2a7fc0f13db4b88d488ead1d89945a3c51c544fb29cffa2cb0ebe5edf0|9c0dc96871f9d4cafa0c9c59a1ea9c95a8c4853f633c620bfe551e5aca593a4a|1,1,1,1,0|1,1,1,1,0|0,0,0,1,0|0,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,1|0,1,0,0,0
1003|5e38e682c565eab785a677b6d6c64da042525cede56045efd94d65cdb16e2abf|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,1,0,1|0,0,0,0,0
1004|b5c03888cd09333c7bb1c1fcfdc56441146abf3008057652965385df78c1d669|b4055385857dc3929457a3562751650ad53ee2e5cdbec250cf4a7137145380dc|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|1,0,0,0,0|1,1,1,1,1|1,1,0,0,0|0,1,0,0,0|0,0,0,0,0
1005|1c247464136deecaea96ed133f68a812cc77f0bf36973c54fcf76b83ccc31af5|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,0,1,0,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
1006|03b0524760b40e1cf6123a6f370a7a706c01563f9535caf3f4094f78910a87c4|21a213982b1f6337d061bde43af273ba175e4e6994e87f9b5417ae56efe6ce27|1,0,0,0,0|1,0,0,0,0|0,0,0,0,0|1,1,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
1007|a7bfccd5ef6a7cc8b524fba1eec85850565c05ba334e9019f9a6647a14f5c968|09ebae2ee5c4f7a7cfe1427219e0242832718d413f6c42361521f188239ae683|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0
1008|f605e9f6656d5cefde746dd4b56ed8545a7d5c436da0e8163c9e8a91772cc248|e580045a01a2d8ef8793e6661d8830202d601ab999d119f47c7d02b2fc1fa3aa|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
1009|7c6f817a471f40c8735d2f0f51b6ee2da612fc39e1838c00057ce432e0629df7|7667f2f812a9d8457eb17bc568db10332a5317567c25b433d2f7f994a8f6104d|0,0,0,0,0|1,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
1010|4ce92763ba4de7efb6f2552cb17c62e5c919b47381dd0b4ad8242f63cfb53f40|753ae2c04f37cb812f9375f66cf82352501961541f0f66d87de041e8a793fa8c|0,1,1,1,1|0,0,0,0,1|0,0,0,0,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
